,Ordinary Shares Number,Share Issued,Tangible Book Value,Invested Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Total Liabilities Net Minority Interest,Total Assets,ticker,date,Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares
389,200435621.0,201190621.0,1928741000.0,3191086000.0,1928741000.0,1928741000.0,3085222000.0,1928741000.0,1928741000.0,1525436000.0,3454177000.0,GOGL,2021-12-31,GOGL,Golden Ocean Group Limited - Common Stock,Q,N,N,100.0,N,N
390,143327697.0,144272697.0,1368756000.0,2414239000.0,1368756000.0,1368756000.0,2326408000.0,1368756000.0,1368756000.0,1352311000.0,2721067000.0,GOGL,2020-12-31,GOGL,Golden Ocean Group Limited - Common Stock,Q,N,N,100.0,N,N
391,143277697.0,144272697.0,1513391000.0,2627261000.0,1513391000.0,1513391000.0,2539474000.0,1513391000.0,1513391000.0,1452666000.0,2966057000.0,GOGL,2019-12-31,GOGL,Golden Ocean Group Limited - Common Stock,Q,N,N,100.0,N,N
392,11150000.0,11150000.0,-131213.0,-109297.0,-131213.0,-131213.0,-115500.0,-131213.0,-131213.0,1256312.0,1125099.0,BREA,2022-12-31,BREA,Brera Holdings PLC - Class B Ordinary Shares,S,N,N,100.0,N,N
393,11150000.0,11150000.0,-253821.0,-208821.0,-253821.0,-253821.0,-231905.0,-253821.0,-253821.0,851986.0,598165.0,BREA,2021-12-31,BREA,Brera Holdings PLC - Class B Ordinary Shares,S,N,N,100.0,N,N
394,11150000.0,11150000.0,-167037.0,-142037.0,-167037.0,-167037.0,-142037.0,-167037.0,-167037.0,311451.0,144414.0,BREA,2020-12-31,BREA,Brera Holdings PLC - Class B Ordinary Shares,S,N,N,100.0,N,N
395,34124565.0,34124565.0,36577249.0,39896736.0,36577324.0,37432361.0,37432436.0,37465907.0,37432436.0,33736579.0,71202486.0,JWEL,2022-12-31,JWEL,Jowell Global Ltd. - Ordinary Shares,S,N,D,100.0,N,N
396,25677965.0,25677965.0,39296866.0,42355742.0,39296941.0,39683376.0,39683451.0,39683451.0,39683451.0,19044467.0,58727918.0,JWEL,2021-12-31,JWEL,Jowell Global Ltd. - Ordinary Shares,S,N,D,100.0,N,N
397,24863711.0,24863711.0,18709736.0,19325565.0,18709811.0,18744669.0,18744744.0,18744744.0,18744744.0,15120110.0,33864854.0,JWEL,2020-12-31,JWEL,Jowell Global Ltd. - Ordinary Shares,S,N,D,100.0,N,N
398,24863711.0,24863711.0,4320798.0,4374571.0,4320873.0,4374571.0,4374646.0,4374646.0,4374646.0,6884793.0,11259439.0,JWEL,2019-12-31,JWEL,Jowell Global Ltd. - Ordinary Shares,S,N,D,100.0,N,N
399,101732148.0,192198938.0,461211000.0,6350391000.0,461211000.0,3863986000.0,6350391000.0,3863986000.0,3863986000.0,4682370000.0,8546356000.0,CTAS,2023-05-31,CTAS,Cintas Corporation - Common Stock,Q,N,N,100.0,N,N
400,101711215.0,190837921.0,-126418000.0,6103702000.0,-126418000.0,3308196000.0,5792128000.0,3308196000.0,3308196000.0,4839060000.0,8147256000.0,CTAS,2022-05-31,CTAS,Cintas Corporation - Common Stock,Q,N,N,100.0,N,N
401,104061391.0,189071185.0,366333000.0,6229750000.0,366333000.0,3687847000.0,5330680000.0,3687847000.0,3687847000.0,4548976000.0,8236823000.0,CTAS,2021-05-31,CTAS,Cintas Corporation - Common Stock,Q,N,N,100.0,N,N
402,103415368.0,186793207.0,-86347000.0,5774907000.0,-86347000.0,3235202000.0,5774907000.0,3235202000.0,3235202000.0,4434683000.0,7669885000.0,CTAS,2020-05-31,CTAS,Cintas Corporation - Common Stock,Q,N,N,100.0,N,N
403,5494554.0,5494554.0,9822572.0,9822572.0,9822572.0,9822572.0,9822572.0,9822572.0,9822572.0,4898288.0,14720860.0,DUNE,2022-12-31,DUNE,Dune Acquisition Corporation - Class A Common Stock,S,N,D,100.0,N,N
404,21562500.0,21562500.0,158190446.0,158190446.0,158190446.0,158190446.0,158190446.0,158190446.0,158190446.0,14561243.0,172751689.0,DUNE,2021-12-31,DUNE,Dune Acquisition Corporation - Class A Common Stock,S,N,D,100.0,N,N
405,21562500.0,21562500.0,167258026.0,167258026.0,167258026.0,167258026.0,167258026.0,167258026.0,167258026.0,6510016.0,173768042.0,DUNE,2020-12-31,DUNE,Dune Acquisition Corporation - Class A Common Stock,S,N,D,100.0,N,N
406,134162000.0,134162000.0,1545391000.0,1953824000.0,1545391000.0,1953824000.0,1953824000.0,1953824000.0,1953824000.0,429729000.0,2383553000.0,SEIC,2022-12-31,SEIC,SEI Investments Company - Common Stock,Q,N,N,100.0,N,N
407,138449000.0,138449000.0,1431303000.0,1900763000.0,1431303000.0,1860763000.0,1900763000.0,1860763000.0,1860763000.0,493568000.0,2354331000.0,SEIC,2021-12-31,SEIC,SEI Investments Company - Common Stock,Q,N,N,100.0,N,N
408,143396000.0,143396000.0,1380137000.0,1739907000.0,1380137000.0,1739907000.0,1739907000.0,1739907000.0,1739907000.0,427349000.0,2167256000.0,SEIC,2020-12-31,SEIC,SEI Investments Company - Common Stock,Q,N,N,100.0,N,N
409,149745000.0,149745000.0,1350234000.0,1738778000.0,1350234000.0,1738778000.0,1738778000.0,1738778000.0,1738778000.0,412592000.0,2151370000.0,SEIC,2019-12-31,SEIC,SEI Investments Company - Common Stock,Q,N,N,100.0,N,N
410,34286002.0,34286002.0,66348000.0,66348000.0,66348000.0,66348000.0,66348000.0,66348000.0,66348000.0,8135000.0,74483000.0,MIST,2022-12-31,MIST,Milestone Pharmaceuticals Inc. - Common Shares,Q,N,N,100.0,N,N
411,29897559.0,29897559.0,112600000.0,112600000.0,112600000.0,112600000.0,112600000.0,112600000.0,112600000.0,7249000.0,119849000.0,MIST,2021-12-31,MIST,Milestone Pharmaceuticals Inc. - Common Shares,Q,N,N,100.0,N,N
412,29827997.0,29827997.0,143119000.0,143119000.0,143119000.0,143119000.0,143119000.0,143119000.0,143119000.0,6855000.0,149974000.0,MIST,2020-12-31,MIST,Milestone Pharmaceuticals Inc. - Common Shares,Q,N,N,100.0,N,N
413,24505748.0,24505748.0,114917000.0,114917000.0,114917000.0,114917000.0,114917000.0,114917000.0,114917000.0,8511000.0,123428000.0,MIST,2019-12-31,MIST,Milestone Pharmaceuticals Inc. - Common Shares,Q,N,N,100.0,N,N
414,19534245.0,19849719.0,-13047000.0,975172000.0,-13047000.0,562995000.0,958820000.0,562995000.0,562995000.0,652615000.0,1215610000.0,DSGR,2022-12-31,DSGR,"Distribution Solutions Group, Inc. - Common Stock",Q,N,N,100.0,N,N
415,9170728.0,9419734.0,81529000.0,144907000.0,81529000.0,133007000.0,144907000.0,133007000.0,133007000.0,123150000.0,256157000.0,DSGR,2021-12-31,DSGR,"Distribution Solutions Group, Inc. - Common Stock",Q,N,N,100.0,N,N
416,9115853.0,9343809.0,68743000.0,122422000.0,68743000.0,122422000.0,122422000.0,122422000.0,122422000.0,133882000.0,256304000.0,DSGR,2020-12-31,DSGR,"Distribution Solutions Group, Inc. - Common Stock",Q,N,N,100.0,N,N
417,9098480.0,9245765.0,74743000.0,110272000.0,74743000.0,108001000.0,110272000.0,108001000.0,108001000.0,96428000.0,204429000.0,DSGR,2019-12-31,DSGR,"Distribution Solutions Group, Inc. - Common Stock",Q,N,N,100.0,N,N
418,79683000.0,79683000.0,2245733000.0,3295833000.0,2245733000.0,2263153000.0,3255854000.0,2263153000.0,2263153000.0,1287402000.0,3550555000.0,PCH,2022-12-31,PCH,PotlatchDeltic Corporation - Common Stock,Q,N,N,100.0,N,N
419,69064000.0,69064000.0,1510642000.0,2284389000.0,1510642000.0,1526133000.0,2241412000.0,1526133000.0,1526133000.0,1009082000.0,2535215000.0,PCH,2021-12-31,PCH,PotlatchDeltic Corporation - Common Stock,Q,N,N,100.0,N,N
420,66876000.0,66876000.0,1288683000.0,2062300000.0,1288683000.0,1304953000.0,2022319000.0,1304953000.0,1304953000.0,1076112000.0,2381065000.0,PCH,2020-12-31,PCH,PotlatchDeltic Corporation - Common Stock,Q,N,N,100.0,N,N
421,67221000.0,67221000.0,1209782000.0,1983300000.0,1209782000.0,1226831000.0,1937326000.0,1226831000.0,1226831000.0,1008228000.0,2235059000.0,PCH,2019-12-31,PCH,PotlatchDeltic Corporation - Common Stock,Q,N,N,100.0,N,N
422,649704664.0,1152704664.0,3843000000.0,38882000000.0,3843000000.0,23036000000.0,38643000000.0,23606000000.0,23036000000.0,34787000000.0,58393000000.0,PARAP,2022-12-31,PARAP,Paramount Global - 5.75% Series A Mandatory Convertible Preferred Stock,Q,N,N,100.0,N,N
423,648000000.0,1151000000.0,3046000000.0,40111000000.0,3046000000.0,22402000000.0,40100000000.0,22970000000.0,22402000000.0,35650000000.0,58620000000.0,PARAP,2021-12-31,PARAP,Paramount Global - 5.75% Series A Mandatory Convertible Preferred Stock,Q,N,N,100.0,N,N
424,616979589.0,1119979589.0,-4067000000.0,35104000000.0,-4067000000.0,15371000000.0,35088000000.0,16056000000.0,15371000000.0,36607000000.0,52663000000.0,PARAP,2020-12-31,PARAP,Paramount Global - 5.75% Series A Mandatory Convertible Preferred Stock,Q,N,N,100.0,N,N
425,615259308.0,1116259308.0,-6766000000.0,31926000000.0,-6766000000.0,13207000000.0,31209000000.0,13289000000.0,13207000000.0,36230000000.0,49519000000.0,PARAP,2019-12-31,PARAP,Paramount Global - 5.75% Series A Mandatory Convertible Preferred Stock,Q,N,N,100.0,N,N
426,3727976.0,3727976.0,23906000.0,48906000.0,23906000.0,23906000.0,48906000.0,34377000.0,23906000.0,1886054000.0,1920431000.0,MDWT,2022-12-31,MDWT,Midwest Holding Inc. - Common Stock,S,N,N,100.0,N,N
427,3737564.0,3737564.0,70056000.0,70756000.0,70056000.0,70756000.0,70756000.0,85756000.0,70756000.0,1134161000.0,1219917000.0,MDWT,2021-12-31,MDWT,Midwest Holding Inc. - Common Stock,S,N,N,100.0,N,N
428,3737564.0,3737564.0,85629499.0,86329499.0,85629499.0,86329499.0,86329499.0,86329499.0,86329499.0,640071260.0,726400759.0,MDWT,2020-12-31,MDWT,Midwest Holding Inc. - Common Stock,S,N,N,100.0,N,N
429,2046817.0,2046817.0,13334271.0,14034271.0,13334271.0,14034271.0,14034271.0,14158748.0,14034271.0,205757138.0,219915886.0,MDWT,2019-12-31,MDWT,Midwest Holding Inc. - Common Stock,S,N,N,100.0,N,N
430,13603129.0,13603129.0,7677869.0,8363342.0,7677869.0,7677869.0,7677869.0,7677869.0,7677869.0,975676.0,8653545.0,SHPH,2022-12-31,SHPH,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",S,N,N,100.0,N,N
431,13283377.0,13283377.0,-1628132.0,-778631.0,-1628132.0,-1628132.0,-1628132.0,-1628132.0,-1628132.0,2279773.0,651641.0,SHPH,2021-12-31,SHPH,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",S,N,N,100.0,N,N
432,13283377.0,13283377.0,-1690296.0,-1062323.0,-1690296.0,-1690296.0,-1690296.0,-1690296.0,-1690296.0,2234343.0,544047.0,SHPH,2020-12-31,SHPH,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",S,N,N,100.0,N,N
433,59198963.0,68081306.0,1140823000.0,3403651000.0,1285307000.0,2282178000.0,3413066000.0,2426662000.0,2426662000.0,14505243000.0,16931905000.0,WSBCP,2022-12-31,WSBCP,"WesBanco, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of 6.75% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",Q,N,N,100.0,N,N
434,62307245.0,68081306.0,1397048000.0,3007355000.0,1541532000.0,2548682000.0,3009946000.0,2693166000.0,2693166000.0,14233959000.0,16927125000.0,WSBCP,2021-12-31,WSBCP,"WesBanco, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of 6.75% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",Q,N,N,100.0,N,N
435,67254706.0,68081306.0,1449162000.0,3595497000.0,1593646000.0,2612253000.0,3498031000.0,2756737000.0,2756737000.0,13668873000.0,16425610000.0,WSBCP,2020-12-31,WSBCP,"WesBanco, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of 6.75% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",Q,N,N,100.0,N,N
436,67824428.0,68078116.0,1444768000.0,4491767000.0,1444768000.0,2593921000.0,4209405000.0,2593921000.0,2593921000.0,13126191000.0,15720112000.0,WSBCP,2019-12-31,WSBCP,"WesBanco, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of 6.75% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",Q,N,N,100.0,N,N
437,133297000.0,133297000.0,6419229000.0,5011541000.0,6419229000.0,8210172000.0,13213355000.0,8210172000.0,8210172000.0,10571471000.0,18781643000.0,LRCX,2023-06-30,LRCX,Lam Research Corporation - Common Stock,Q,N,N,100.0,N,N
438,136975000.0,294062000.0,4661403000.0,5005830000.0,4661403000.0,6278366000.0,11276815000.0,6278366000.0,6278366000.0,10917266000.0,17195632000.0,LRCX,2022-06-30,LRCX,Lam Research Corporation - Common Stock,Q,N,N,100.0,N,N
439,142501000.0,293267000.0,4404689000.0,11028870000.0,4404689000.0,6027188000.0,11017521000.0,6027188000.0,6027188000.0,9864964000.0,15892152000.0,LRCX,2021-06-30,LRCX,Lam Research Corporation - Common Stock,Q,N,N,100.0,N,N
440,145331000.0,290763000.0,3530521000.0,10994214000.0,3530521000.0,5183489000.0,10154337000.0,5183489000.0,5183489000.0,9375558000.0,14559047000.0,LRCX,2020-06-30,LRCX,Lam Research Corporation - Common Stock,Q,N,N,100.0,N,N
441,20107014.0,20107014.0,7112000.0,144801000.0,7112000.0,58395000.0,122135000.0,67961000.0,58395000.0,168642000.0,236603000.0,MNTX,2022-12-31,MNTX,"Manitex International, Inc. - common stock",S,N,N,100.0,N,N
442,19940487.0,19940487.0,25920000.0,104022000.0,25920000.0,62815000.0,85621000.0,62815000.0,62815000.0,116960000.0,179775000.0,MNTX,2021-12-31,MNTX,"Manitex International, Inc. - common stock",S,N,N,100.0,N,N
443,19821090.0,19821090.0,25766000.0,111650000.0,25766000.0,68909000.0,95140000.0,68909000.0,68909000.0,104686000.0,173595000.0,MNTX,2020-12-31,MNTX,"Manitex International, Inc. - common stock",S,N,N,100.0,N,N
444,19713185.0,19713185.0,29883000.0,139291000.0,29883000.0,79550000.0,113756000.0,79550000.0,79550000.0,115852000.0,195402000.0,MNTX,2019-12-31,MNTX,"Manitex International, Inc. - common stock",S,N,N,100.0,N,N
445,649911648.0,650454551.0,-81608000.0,593678000.0,-81608000.0,497044000.0,588661000.0,497044000.0,497044000.0,165098000.0,662142000.0,MESO,2022-06-30,MESO,Mesoblast Limited - American Depositary Shares,Q,N,N,100.0,N,N
446,647924087.0,648696070.0,851000.0,675642000.0,851000.0,581397000.0,622442000.0,581397000.0,581397000.0,163320000.0,744717000.0,MESO,2021-06-30,MESO,Mesoblast Limited - American Depositary Shares,Q,N,N,100.0,N,N
447,580449612.0,583949612.0,-32275000.0,638804000.0,-32275000.0,549326000.0,606349000.0,549326000.0,549326000.0,184276000.0,733602000.0,MESO,2020-06-30,MESO,Mesoblast Limited - American Depositary Shares,Q,N,N,100.0,N,N
448,330134480.0,330134480.0,740903000.0,1005244000.0,740903000.0,744312000.0,1005244000.0,744312000.0,744312000.0,586651000.0,1330963000.0,LEGN,2022-12-31,LEGN,Legend Biotech Corporation - American Depositary Shares,Q,N,N,100.0,N,N
449,308456852.0,308456852.0,466522000.0,591668000.0,466522000.0,471206000.0,591668000.0,471206000.0,471206000.0,647161000.0,1118367000.0,LEGN,2021-12-31,LEGN,Legend Biotech Corporation - American Depositary Shares,Q,N,N,100.0,N,N
450,266010256.0,266010256.0,277403000.0,280255000.0,277403000.0,280255000.0,280255000.0,280255000.0,280255000.0,440752000.0,721007000.0,LEGN,2020-12-31,LEGN,Legend Biotech Corporation - American Depositary Shares,Q,N,N,100.0,N,N
451,258704787.0,258704787.0,-128018000.0,-122869000.0,-128018000.0,-122869000.0,-122869000.0,-122869000.0,-122869000.0,410584000.0,287715000.0,LEGN,2019-12-31,LEGN,Legend Biotech Corporation - American Depositary Shares,Q,N,N,100.0,N,N
452,49844796.0,49844796.0,138671962.0,324996752.0,138671962.0,138671962.0,324996752.0,138671962.0,138671962.0,189322473.0,327994435.0,OXSQ,2022-12-31,OXSQ,Oxford Square Capital Corp. - Closed End Fund,Q,N,N,100.0,N,N
453,49690059.0,49690059.0,244595125.0,429976510.0,244595125.0,244595125.0,429976510.0,244595125.0,244595125.0,188911369.0,433506494.0,OXSQ,2021-12-31,OXSQ,Oxford Square Capital Corp. - Closed End Fund,Q,N,N,100.0,N,N
454,49589607.0,49589607.0,225426526.0,332289354.0,225426526.0,225426526.0,332289354.0,225426526.0,225426526.0,132231255.0,357657781.0,OXSQ,2020-12-31,OXSQ,Oxford Square Capital Corp. - Closed End Fund,Q,N,N,100.0,N,N
455,48448987.0,48448987.0,247998542.0,382382531.0,247998542.0,247998542.0,382382531.0,247998542.0,247998542.0,137268051.0,385266593.0,OXSQ,2019-12-31,OXSQ,Oxford Square Capital Corp. - Closed End Fund,Q,N,N,100.0,N,N
456,9826927.0,9826927.0,13274732.0,13438732.0,13274732.0,13274732.0,13274732.0,13274732.0,13274732.0,17086646.0,30361378.0,TMKRU,2022-12-31,TMKRU,Priveterra Acquisition Corp. II - Unit,S,N,D,100.0,N,N
457,34500000.0,34500000.0,257332061.0,257332061.0,257332061.0,257332061.0,257332061.0,257332061.0,257332061.0,21928873.0,279260934.0,TMKRU,2021-12-31,TMKRU,Priveterra Acquisition Corp. II - Unit,S,N,D,100.0,N,N
458,34500000.0,34500000.0,-81670.0,113330.0,-81670.0,-81670.0,-81670.0,-81670.0,-81670.0,273356.0,191686.0,TMKRU,2020-12-31,TMKRU,Priveterra Acquisition Corp. II - Unit,S,N,D,100.0,N,N
459,14385810.0,14385810.0,93509392.0,240328840.0,93509392.0,93509392.0,240328840.0,93509392.0,93509392.0,152875695.0,246385087.0,ICMB,2022-06-30,ICMB,"Investcorp Credit Management BDC, Inc. - Common Stock",Q,N,N,100.0,N,N
460,13921767.0,13921767.0,96355849.0,261783076.0,96355849.0,96355849.0,261783076.0,96355849.0,96355849.0,171327010.0,267682859.0,ICMB,2021-06-30,ICMB,"Investcorp Credit Management BDC, Inc. - Common Stock",Q,N,N,100.0,N,N
461,13885335.0,13885335.0,108124995.0,290457498.0,108124995.0,108124995.0,290457498.0,108124995.0,108124995.0,188669514.0,296794509.0,ICMB,2020-06-30,ICMB,"Investcorp Credit Management BDC, Inc. - Common Stock",Q,N,N,100.0,N,N
462,60639827.0,60639827.0,10607000.0,10607000.0,10607000.0,10607000.0,10607000.0,10607000.0,10607000.0,40696000.0,51303000.0,CLSD,2022-12-31,CLSD,"Clearside Biomedical, Inc. - Common Stock",G,N,N,100.0,N,N
463,59722930.0,59722930.0,37975000.0,37975000.0,37975000.0,37975000.0,37975000.0,37975000.0,37975000.0,4928000.0,42903000.0,CLSD,2021-12-31,CLSD,"Clearside Biomedical, Inc. - Common Stock",G,N,N,100.0,N,N
464,51860941.0,51860941.0,8763000.0,9754000.0,8763000.0,8763000.0,8763000.0,8763000.0,8763000.0,10559000.0,19322000.0,CLSD,2020-12-31,CLSD,"Clearside Biomedical, Inc. - Common Stock",G,N,N,100.0,N,N
465,44413372.0,44413372.0,11157000.0,16309000.0,11157000.0,11157000.0,11157000.0,11157000.0,11157000.0,15619000.0,26776000.0,CLSD,2019-12-31,CLSD,"Clearside Biomedical, Inc. - Common Stock",G,N,N,100.0,N,N
466,208150021.0,208150021.0,44881000.0,169478000.0,44881000.0,126259000.0,126259000.0,126259000.0,126259000.0,89718000.0,215977000.0,PGEN,2022-12-31,PGEN,"Precigen, Inc. - Common Stock",Q,N,N,100.0,N,N
467,206739874.0,206739874.0,-915000.0,290499000.0,-915000.0,107348000.0,290097000.0,107348000.0,107348000.0,252508000.0,359856000.0,PGEN,2021-12-31,PGEN,"Precigen, Inc. - Common Stock",Q,N,N,100.0,N,N
468,187663207.0,187663207.0,-52585000.0,239056000.0,-52585000.0,67174000.0,238696000.0,67174000.0,67174000.0,247413000.0,314587000.0,PGEN,2020-12-31,PGEN,"Precigen, Inc. - Common Stock",Q,N,N,100.0,N,N
469,163274880.0,163274880.0,-60389000.0,291624000.0,-60389000.0,71711000.0,258032000.0,71711000.0,71711000.0,384052000.0,455763000.0,PGEN,2019-12-31,PGEN,"Precigen, Inc. - Common Stock",Q,N,N,100.0,N,N
470,28919810.0,29042418.0,-99089000.0,68564000.0,-99089000.0,-99089000.0,-99089000.0,47714000.0,-99089000.0,29977000.0,77691000.0,CADL,2022-12-31,CADL,"Candel Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
471,28689842.0,28689842.0,64137000.0,64697000.0,64137000.0,64137000.0,64697000.0,64137000.0,64137000.0,25068000.0,89205000.0,CADL,2021-12-31,CADL,"Candel Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
472,24796677.0,24796677.0,-23562000.0,-22616000.0,-23562000.0,-23562000.0,-23079000.0,-23562000.0,-23562000.0,61844000.0,38282000.0,CADL,2020-12-31,CADL,"Candel Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
473,24796677.0,24796677.0,-8038000.0,-7618000.0,-8038000.0,-8038000.0,-7618000.0,-8038000.0,-8038000.0,53939000.0,45901000.0,CADL,2019-12-31,CADL,"Candel Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
474,208428309.0,245171524.0,9683300000.0,22757300000.0,10568200000.0,10374600000.0,23642200000.0,11259500000.0,11259500000.0,143777200000.0,155036700000.0,NTRS,2022-12-31,NTRS,Northern Trust Corporation - Common Stock,Q,N,N,100.0,N,N
475,207761875.0,245171524.0,10425700000.0,18366900000.0,11310600000.0,11131900000.0,19251800000.0,12016800000.0,12016800000.0,171873000000.0,183889800000.0,NTRS,2021-12-31,NTRS,Northern Trust Corporation - Common Stock,Q,N,N,100.0,N,N
476,208289178.0,245171524.0,10096200000.0,19404400000.0,10981100000.0,10803400000.0,20289300000.0,11688300000.0,11688300000.0,158315600000.0,170003900000.0,NTRS,2020-12-31,NTRS,Northern Trust Corporation - Common Stock,Q,N,N,100.0,N,N
477,209709046.0,245171524.0,9120800000.0,21603800000.0,10394200000.0,9817600000.0,15089800000.0,11091000000.0,11091000000.0,125737400000.0,136828400000.0,NTRS,2019-12-31,NTRS,Northern Trust Corporation - Common Stock,Q,N,N,100.0,N,N
478,5577916.0,5577916.0,7306000.0,7920000.0,7306000.0,7637000.0,7905000.0,7637000.0,7637000.0,2720000.0,10357000.0,NXGLW,2022-12-31,NXGLW,"NexGel, Inc - Warrant",S,N,N,100.0,N,N
479,5572234.0,5572234.0,11741000.0,14398000.0,11741000.0,12085000.0,12351000.0,12085000.0,12085000.0,4898000.0,16983000.0,NXGLW,2021-12-31,NXGLW,"NexGel, Inc - Warrant",S,N,N,100.0,N,N
480,5045282.0,5045282.0,-287000.0,543000.0,-287000.0,71000.0,327000.0,71000.0,71000.0,2186000.0,2257000.0,NXGLW,2020-12-31,NXGLW,"NexGel, Inc - Warrant",S,N,N,100.0,N,N
481,5045282.0,5045282.0,380000.0,380000.0,380000.0,380000.0,380000.0,380000.0,380000.0,1510000.0,1890000.0,NXGLW,2019-12-31,NXGLW,"NexGel, Inc - Warrant",S,N,N,100.0,N,N
482,4468939.0,4468939.0,-31984489.0,6661802.0,-31984488.0,-7453175.0,-7155736.0,-7453174.0,-7453174.0,41191230.0,33738056.0,DBGIW,2022-12-31,DBGIW,"Digital Brands Group, Inc. - Warrant",S,N,D,100.0,N,N
483,130016.0,130016.0,-38195916.0,11528259.0,-38195916.0,-7089781.0,-874985.0,-7089781.0,-7089781.0,43575005.0,36485224.0,DBGIW,2021-12-31,DBGIW,"Digital Brands Group, Inc. - Warrant",S,N,D,100.0,N,N
484,95693.0,95693.0,-19837821.0,8245105.0,-19831530.0,-5863936.0,-3932786.0,-5857645.0,-5857645.0,22209814.0,16352169.0,DBGIW,2020-12-31,DBGIW,"Digital Brands Group, Inc. - Warrant",S,N,D,100.0,N,N
485,95693.0,95693.0,-7154263.0,-1857434.0,-7150199.0,-7154263.0,-6350919.0,-7150199.0,-7150199.0,8432256.0,1282057.0,DBGIW,2019-12-31,DBGIW,"Digital Brands Group, Inc. - Warrant",S,N,D,100.0,N,N
486,14528487.0,14560353.0,11013395.0,34374331.0,11013395.0,32374331.0,34374331.0,32399331.0,32374331.0,59543841.0,91943172.0,JYNT,2022-12-31,JYNT,The Joint Corp. - Common Stock,S,N,N,100.0,N,N
